RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-5.067739868164062500e+02, 4.301937103271484375e+01, -5.767088413238525391e+00, 0.000000000000000000e+00, -1.681561470031738281e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.407807035837322474e-05
-4.661720275878906250e+02, 3.517626571655273438e+01, -1.428238391876220703e+00, 0.000000000000000000e+00, -1.704061388969421387e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.520307164872065187e-05
-4.363838195800781250e+02, 2.568646049499511719e+01, -2.889525413513183594e+00, 0.000000000000000000e+00, -1.728780150413513184e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.643900946481153369e-05
-4.257780761718750000e+02, 2.307548713684082031e+01, -6.582594394683837891e+00, 0.000000000000000000e+00, -1.753491878509521484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.767459075897932053e-05
-4.188780822753906250e+02, 9.234407424926757812e+00, -7.237652301788330078e+00, 0.000000000000000000e+00, -1.778197884559631348e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.890989556675776839e-05
-4.274005126953125000e+02, -7.893533706665039062e+00, -7.532044053077697754e-01, 0.000000000000000000e+00, -1.800667405128479004e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.003336890600621700e-05
-4.442525939941406250e+02, -3.015003776550292969e+01, 4.741105079650878906e+00, 0.000000000000000000e+00, -1.825385332107543945e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.126926306635141373e-05
-4.566180114746093750e+02, -4.584983825683593750e+01, 1.540566384792327881e-01, 0.000000000000000000e+00, -1.850127220153808594e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.250636503566056490e-05
-4.697982177734375000e+02, -6.283286285400390625e+01, 3.240163922309875488e-01, 0.000000000000000000e+00, -1.872632503509521484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.363162098452448845e-05
-4.893177490234375000e+02, -7.560819244384765625e+01, 4.895889163017272949e-01, 0.000000000000000000e+00, -1.897390007972717285e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.486950148129835725e-05
-5.037766418457031250e+02, -8.088072204589843750e+01, 3.786657452583312988e-01, 0.000000000000000000e+00, -1.922146081924438477e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.610730194253847003e-05
-5.239895629882812500e+02, -8.509952545166015625e+01, 2.302647352218627930e+00, 0.000000000000000000e+00, -1.944625735282897949e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.723128459881991148e-05
-5.379406127929687500e+02, -8.817856597900390625e+01, -2.166855573654174805e+00, 0.000000000000000000e+00, -1.969377756118774414e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.846888860920444131e-05
-5.404414672851562500e+02, -8.925798034667968750e+01, -4.407173395156860352e-01, 0.000000000000000000e+00, -1.994155049324035645e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.970775136025622487e-05
-5.333688964843750000e+02, -8.795121002197265625e+01, 6.821601092815399170e-02, 0.000000000000000000e+00, -2.016690969467163086e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.008345425361767411e-04
-5.186203002929687500e+02, -8.518070220947265625e+01, -1.867038130760192871e+00, 0.000000000000000000e+00, -2.041492462158203125e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.020746276481077075e-04
-5.070648498535156250e+02, -8.419660186767578125e+01, -1.701406121253967285e+00, 0.000000000000000000e+00, -2.064039707183837891e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.032019863487221301e-04
-4.895213623046875000e+02, -8.140733337402343750e+01, -2.066215991973876953e+00, 0.000000000000000000e+00, -2.088845014572143555e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.044422533595934510e-04
