RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-9.239877319335937500e+02, 8.556154632568359375e+01, -9.612368583679199219e+00, 0.000000000000000000e+00, -1.032146692276000977e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.160733417142182589e-05
-9.455573730468750000e+02, 7.732936096191406250e+01, -7.957033634185791016e+00, 0.000000000000000000e+00, -1.056867003440856934e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.284335202304646373e-05
-9.667955322265625000e+02, 6.793634033203125000e+01, -7.806634902954101562e+00, 0.000000000000000000e+00, -1.081571817398071289e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.407859498518519104e-05
-9.819250488281250000e+02, 6.146216964721679688e+01, -6.027194023132324219e+00, 0.000000000000000000e+00, -1.104019165039062500e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.520095874089747667e-05
-1.005591186523437500e+03, 5.852771759033203125e+01, -7.529317378997802734e+00, 0.000000000000000000e+00, -1.128702878952026367e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.643513941322453320e-05
-1.021206604003906250e+03, 5.786297225952148438e+01, -7.180696487426757812e+00, 0.000000000000000000e+00, -1.153379082679748535e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.766895264969207346e-05
-1.032209350585937500e+03, 5.746082687377929688e+01, -6.465613365173339844e+00, 0.000000000000000000e+00, -1.178050398826599121e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.890251850360073149e-05
-1.043957885742187500e+03, 6.138957595825195312e+01, -5.085064411163330078e+00, 0.000000000000000000e+00, -1.200477361679077148e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.002386726322583854e-05
-1.052470947265625000e+03, 6.146572113037109375e+01, -6.258156776428222656e+00, 0.000000000000000000e+00, -1.225144505500793457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.125722575234249234e-05
-1.054241577148437500e+03, 6.465055084228515625e+01, -8.722705841064453125e+00, 0.000000000000000000e+00, -1.249819874763488770e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.249098805710673332e-05
