RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-9.912767333984375000e+02, 6.385666275024414062e+01, 3.177731513977050781e+00, 0.000000000000000000e+00, -1.368281245231628418e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.841406138846650720e-05
-9.911740722656250000e+02, 6.809548187255859375e+01, 2.255331277847290039e+00, 0.000000000000000000e+00, -1.393169164657592773e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.965845386730507016e-05
-9.859826049804687500e+02, 6.876715850830078125e+01, 1.872716665267944336e+00, 0.000000000000000000e+00, -1.418068528175354004e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.090342842275276780e-05
-9.779933471679687500e+02, 6.756700897216796875e+01, 3.111547231674194336e+00, 0.000000000000000000e+00, -1.440716862678527832e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.203584391390904784e-05
-9.725805664062500000e+02, 6.497862243652343750e+01, 3.912412405014038086e+00, 0.000000000000000000e+00, -1.465643763542175293e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.328219362534582615e-05
-9.743110961914062500e+02, 6.345228576660156250e+01, 4.537484169006347656e+00, 0.000000000000000000e+00, -1.488305449485778809e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.441527122864499688e-05
-9.783980712890625000e+02, 6.558348083496093750e+01, 6.051442146301269531e+00, 0.000000000000000000e+00, -1.513235569000244141e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.566178101114928722e-05
-9.785940551757812500e+02, 6.413433074951171875e+01, 5.700516700744628906e+00, 0.000000000000000000e+00, -1.538168191909790039e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.690841448493301868e-05
-9.957999877929687500e+02, 6.209616470336914062e+01, 8.714309692382812500e+00, 0.000000000000000000e+00, -1.560838222503662109e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.804190681781619787e-05
-1.014467529296875000e+03, 6.327585601806640625e+01, 8.191446304321289062e+00, 0.000000000000000000e+00, -1.585776329040527344e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.928881677798926830e-05
-1.040403808593750000e+03, 6.110834121704101562e+01, 8.272043228149414062e+00, 0.000000000000000000e+00, -1.608441948890686035e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.042209810810163617e-05
-1.068742309570312500e+03, 5.822771835327148438e+01, 7.242626667022705078e+00, 0.000000000000000000e+00, -1.633371472358703613e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.166857151081785560e-05
-1.091104980468750000e+03, 5.346747207641601562e+01, 6.826588630676269531e+00, 0.000000000000000000e+00, -1.656033873558044434e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.280169276986271143e-05
