time, ALLSE, ALLKE, ALLWK, ALLFD
3.751097247004508972e-04, 7.323986816406250000e+02, 3.913177246093750000e+03, 5.677736328125000000e+03, 9.460376586914062500e+02
3.780203696805983782e-04, 7.152272338867187500e+02, 3.945690185546875000e+03, 5.702401367187500000e+03, 9.551218872070312500e+02
3.810440248344093561e-04, 6.954314575195312500e+02, 3.981676757812500000e+03, 5.727388183593750000e+03, 9.640496215820312500e+02
3.840697754640132189e-04, 6.746947021484375000e+02, 4.019697265625000000e+03, 5.751208984375000000e+03, 9.725273437500000000e+02
3.870976506732404232e-04, 6.524192504882812500e+02, 4.056128173828125000e+03, 5.774200683593750000e+03, 9.805178833007812500e+02
3.900134761352092028e-04, 6.325496215820312500e+02, 4.090260009765625000e+03, 5.796482910156250000e+03, 9.883313598632812500e+02
3.930422535631805658e-04, 6.125008544921875000e+02, 4.125145996093750000e+03, 5.819490722656250000e+03, 9.968629150390625000e+02
3.960704198107123375e-04, 5.915742187500000000e+02, 4.159481445312500000e+03, 5.842487792968750000e+03, 1.006358886718750000e+03
3.991002740804105997e-04, 5.687680053710937500e+02, 4.195227539062500000e+03, 5.865445312500000000e+03, 1.015959899902343750e+03
4.020195046905428171e-04, 5.482684326171875000e+02, 4.228508300781250000e+03, 5.887506835937500000e+03, 1.025059082031250000e+03
4.050527641084045172e-04, 5.261946411132812500e+02, 4.263203613281250000e+03, 5.910377441406250000e+03, 1.034838745117187500e+03
4.080882936250418425e-04, 5.076874389648437500e+02, 4.295695312500000000e+03, 5.933377441406250000e+03, 1.044557617187500000e+03
4.110126174055039883e-04, 4.895157165527343750e+02, 4.326205566406250000e+03, 5.955006835937500000e+03, 1.054329345703125000e+03
4.140513483434915543e-04, 4.708861694335937500e+02, 4.356701660156250000e+03, 5.976738769531250000e+03, 1.063704223632812500e+03
4.170948814135044813e-04, 4.536831359863281250e+02, 4.387548828125000000e+03, 5.998285644531250000e+03, 1.072375854492187500e+03
4.200283729005604982e-04, 4.372125549316406250e+02, 4.415452148437500000e+03, 6.017873535156250000e+03, 1.080967651367187500e+03
4.230758349876850843e-04, 4.208338623046875000e+02, 4.442926269531250000e+03, 6.037114746093750000e+03, 1.089035278320312500e+03
4.260126734152436256e-04, 4.044574279785156250e+02, 4.471038085937500000e+03, 6.055412597656250000e+03, 1.095805908203125000e+03
