time, ALLSE, ALLKE, ALLWK, ALLFD
5.400550435297191143e-04, 5.695843505859375000e+02, 2.086067626953125000e+03, 3.553286865234375000e+03, 8.524878540039062500e+02
5.430182209238409996e-04, 5.645514526367187500e+02, 2.089797607421875000e+03, 3.556397216796875000e+03, 8.562340087890625000e+02
5.460891406983137131e-04, 5.614588623046875000e+02, 2.092021728515625000e+03, 3.559687500000000000e+03, 8.602084350585937500e+02
5.490465555340051651e-04, 5.585203857421875000e+02, 2.093477539062500000e+03, 3.562520751953125000e+03, 8.638685913085937500e+02
5.520042032003402710e-04, 5.549866333007812500e+02, 2.095579101562500000e+03, 3.564829833984375000e+03, 8.675357666015625000e+02
5.550759378820657730e-04, 5.516183471679687500e+02, 2.097591796875000000e+03, 3.567477294921875000e+03, 8.711237792968750000e+02
5.580348079092800617e-04, 5.498580322265625000e+02, 2.098157958984375000e+03, 3.570134277343750000e+03, 8.744271850585937500e+02
5.611090455204248428e-04, 5.480403442382812500e+02, 2.099067871093750000e+03, 3.572803466796875000e+03, 8.776716918945312500e+02
5.640696035698056221e-04, 5.469885253906250000e+02, 2.099233642578125000e+03, 3.575404541015625000e+03, 8.807008056640625000e+02
5.670312675647437572e-04, 5.430858154296875000e+02, 2.102086181640625000e+03, 3.578099365234375000e+03, 8.839100952148437500e+02
5.701071349903941154e-04, 5.385524291992187500e+02, 2.104864990234375000e+03, 3.581152343750000000e+03, 8.873009033203125000e+02
5.730692646466195583e-04, 5.333609008789062500e+02, 2.109790527343750000e+03, 3.584385498046875000e+03, 8.903330688476562500e+02
5.760318017564713955e-04, 5.282208862304687500e+02, 2.115073974609375000e+03, 3.587772705078125000e+03, 8.936003417968750000e+02
5.790964351035654545e-04, 5.242308959960937500e+02, 2.120342285156250000e+03, 3.591387451171875000e+03, 8.971589355468750000e+02
5.820556543767452240e-04, 5.182841186523437500e+02, 2.125425781250000000e+03, 3.595090576171875000e+03, 9.005291137695312500e+02
5.850179004482924938e-04, 5.102669372558593750e+02, 2.133283203125000000e+03, 3.599058349609375000e+03, 9.042728271484375000e+02
5.880894605070352554e-04, 5.021436462402343750e+02, 2.141213867187500000e+03, 3.603317138671875000e+03, 9.078041381835937500e+02
5.910446634516119957e-04, 4.950880126953125000e+02, 2.148652099609375000e+03, 3.607609130859375000e+03, 9.110417480468750000e+02
5.940025439485907555e-04, 4.886325683593750000e+02, 2.155739501953125000e+03, 3.612062744140625000e+03, 9.142366943359375000e+02
5.970761412754654884e-04, 4.824273986816406250e+02, 2.162869628906250000e+03, 3.616918701171875000e+03, 9.181097412109375000e+02
6.000000284984707832e-04, 4.764184265136718750e+02, 2.168991210937500000e+03, 3.621641113281250000e+03, 9.219049682617187500e+02
